Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E2,06/02/10,Tranmere,Oldham,0,1,A,0,1,A,C Sarginson,9,6,6,3,10,18,8,2,1,2,0,0,2.2,3.3,3.25,2.1,3.25,3.05,2.1,3.25,3.1,2.1,3.1,3,2.1,3.4,3.4,2.1,3.25,3.2,2.1,3.2,3,2.2,3.25,3,2.1,3.2,3.5,2.2,3.2,3.1,35,2.22,2.14,3.35,3.24,3.68,3.2,29,2.38,2.18,1.67,1.61,21,0,1.62,1.54,2.5,2.32
E2,06/02/10,Walsall,Bristol Rvs,0,0,D,0,0,D,P Quinn,7,9,1,5,10,4,4,8,0,0,0,0,2.38,3.3,2.9,2.2,3.2,2.9,2.3,3.25,2.75,2.2,3.1,2.8,2.38,3.4,2.88,2.25,3.25,2.85,2.25,3.2,2.75,2.25,3.3,2.88,2.3,3.2,3,2.25,3.3,2.9,35,2.49,2.32,3.38,3.24,3.15,2.86,29,2.02,1.87,1.95,1.87,21,0,1.73,1.67,2.21,2.07
E2,06/02/10,Wycombe,Yeovil,1,4,A,0,1,A,S Bratt,6,8,4,6,9,18,6,2,1,2,0,0,2.38,3.25,3,2.35,3.25,2.65,2.3,3.25,2.75,2.3,3.1,2.6,2.38,3.4,2.88,2.3,3.25,2.8,2.3,3.2,2.62,2.25,3.3,2.88,2.3,3.2,3,2.25,3.25,3,35,2.42,2.31,3.33,3.24,3.21,2.88,29,2.25,2.14,1.7,1.63,19,0,1.73,1.68,2.3,2.16
E2,08/02/10,Colchester,Southend,2,0,H,1,0,H,N Miller,9,9,5,7,12,6,3,5,1,1,0,0,1.67,3.5,5.5,1.65,3.5,4.5,1.67,3.5,4.5,1.65,3.3,4.4,1.67,3.5,5.5,1.57,3.5,5.5,1.67,3.4,4.33,1.67,3.4,5,1.67,3.6,5,1.67,3.4,5,32,1.72,1.65,3.88,3.51,5.7,5.05,28,1.91,1.82,2.05,1.93,20,0,1.3,1.24,4.2,3.67
E2,09/02/10,Brighton,Huddersfield,0,0,D,0,0,D,S Bratt,13,6,5,3,17,21,9,5,0,0,0,0,2.9,3.3,2.4,2.75,3.2,2.3,2.75,3.25,2.3,2.6,3.1,2.3,2.9,3.3,2.38,2.8,3.25,2.3,2.7,3.4,2.5,2.75,3.25,2.38,2.88,3.4,2.3,2.9,3.4,2.3,35,2.99,2.84,3.5,3.29,2.5,2.34,31,2.04,1.86,1.95,1.87,21,0,2.12,2.05,1.82,1.7
E2,09/02/10,Bristol Rvs,Walsall,0,1,A,0,1,A,S Hooper,10,6,3,2,9,18,6,6,1,2,0,0,2,3.4,3.75,1.95,3.2,3.5,2,3.2,3.5,2,3.2,3.1,2,3.4,3.75,1.95,3.25,3.6,2,3.3,3.75,1.91,3.25,3.75,1.91,3.25,4,2,3.3,3.75,34,2.2,1.99,3.5,3.28,4,3.6,31,2.03,1.88,1.91,1.86,21,0,1.5,1.43,2.75,2.61
E2,09/02/10,Gillingham,Tranmere,0,1,A,0,0,D,R East,11,14,4,6,16,15,2,3,3,5,0,0,2.05,3.3,3.6,1.95,3.25,3.4,2,3.25,3.4,2,3.2,3.1,2,3.4,3.75,2,3.25,3.4,2.1,3.3,3.5,2,3.25,3.5,2.05,3.25,3.6,2,3.4,3.6,33,2.14,2.01,3.5,3.28,3.84,3.53,29,2.29,2.09,1.75,1.66,20,0,1.5,1.45,2.75,2.56
E2,09/02/10,Swindon,Oldham,4,2,H,2,0,H,D Deadman,10,6,4,2,8,10,3,2,0,1,0,0,1.67,3.75,5,1.6,3.5,5,1.65,3.4,5,1.6,3.4,4.6,1.62,3.75,5.5,1.65,3.5,4.75,1.61,3.75,5.5,1.62,3.6,5,1.62,3.6,5.5,1.67,3.5,5.5,35,1.75,1.63,3.92,3.58,5.9,5.24,30,2.09,1.92,1.91,1.82,21,0,1.29,1.22,4.33,3.85
E2,13/02/10,Brentford,Wycombe,1,1,D,0,1,A,C Boyeson,5,9,2,5,6,12,2,8,0,1,0,0,1.67,3.6,5.5,1.65,3.5,4.5,1.7,3.4,4.5,1.7,3.2,4.2,1.67,3.6,5.5,1.65,3.4,5,1.61,3.4,4.8,1.67,3.4,5,1.62,3.6,5.5,1.67,3.75,5,33,1.7,1.62,4.04,3.61,5.82,5.27,29,2.15,1.98,1.84,1.78,22,0,1.27,1.22,4.2,3.78
E2,13/02/10,Brighton,Norwich,1,2,A,1,0,H,D Whitestone,7,9,4,3,15,12,4,6,2,2,0,0,4,3.5,1.91,3.55,3.3,1.9,3.75,3.4,1.85,3.5,3.2,1.85,4.33,3.5,1.83,3.75,3.4,1.85,4,3.4,1.73,4,3.4,1.8,4,3.5,1.83,4.2,3.5,1.83,34,4.2,3.93,3.83,3.4,1.95,1.86,30,1.93,1.84,1.98,1.9,22,0,3.08,2.84,1.44,1.37
E2,13/02/10,Carlisle,Milton Keynes Dons,5,0,H,2,0,H,E Ilderton,17,9,12,8,6,7,12,9,1,4,0,0,2.75,3.3,2.5,2.6,3.2,2.4,2.65,3.25,2.4,2.5,3.1,2.4,2.7,3.4,2.5,2.65,3.25,2.4,2.5,3.25,2.4,2.6,3.2,2.5,2.75,3.25,2.5,2.75,3.3,2.5,34,2.87,2.68,3.4,3.22,2.64,2.49,30,2,1.91,1.95,1.83,21,0,2.03,1.93,1.91,1.83
E2,13/02/10,Huddersfield,Swindon,2,2,D,1,2,A,S Rushton,16,5,9,4,11,11,18,3,0,1,0,0,2.1,3.3,3.5,2.1,3.2,3.1,2.1,3.2,3.2,2,3.2,3.1,2.2,3.4,3.2,2,3.25,3.4,1.95,3.25,3.3,2.1,3.25,3.2,2,3.25,3.6,2.1,3.4,3.4,34,2.11,2.05,3.53,3.31,3.68,3.39,30,1.94,1.85,1.98,1.89,21,0,1.53,1.47,2.65,2.49
E2,13/02/10,Leyton Orient,Leeds,1,1,D,0,0,D,R East,5,18,5,8,9,14,4,12,1,0,0,0,4.33,3.5,1.83,3.7,3.5,1.8,4,3.4,1.8,3.5,3.2,1.85,4.5,3.5,1.8,4,3.4,1.8,4,3.4,1.73,4,3.4,1.8,4,3.5,1.83,4.2,3.5,1.83,33,4.35,4.09,3.71,3.42,1.88,1.82,29,1.99,1.87,1.98,1.87,21,0,3.08,2.96,1.36,1.34
E2,13/02/10,Millwall,Exeter,1,0,H,0,0,D,P Gibbs,14,3,10,0,13,14,6,0,1,3,0,1,1.57,3.75,6,1.5,3.6,6,1.53,3.6,6,1.5,3.7,5,1.53,3.8,6.5,1.53,3.6,6,1.53,3.6,5,1.53,3.6,6,1.5,4,6,1.57,3.75,6,33,1.58,1.53,4.16,3.71,6.9,6.11,29,2.06,1.95,1.9,1.8,22,-1,2.08,2.04,1.91,1.83
E2,13/02/10,Oldham,Walsall,1,0,H,0,0,D,K Wright,9,3,6,0,11,12,9,1,1,4,0,0,2.38,3.25,3,2.2,3.25,2.85,2.3,3.25,2.8,2.3,3.1,2.6,2.38,3.4,2.88,2.25,3.25,2.85,2.3,3.2,2.62,2.2,3.25,3,2.3,3.2,3,2.4,3.3,2.88,34,2.41,2.3,3.4,3.23,3.29,2.93,30,2.21,2.08,1.77,1.7,21,0,1.73,1.66,2.2,2.08
E2,13/02/10,Southend,Tranmere,1,1,D,1,0,H,S Cook,10,9,2,6,12,19,9,4,1,4,0,0,2.1,3.3,3.5,1.9,3.3,3.55,2,3.2,3.5,2,3.2,3.1,2.1,3.4,3.4,2,3.25,3.4,1.91,3.25,3.4,2,3.25,3.4,2,3.25,3.6,2.1,3.3,3.5,33,2.1,2.01,3.51,3.29,3.93,3.52,29,2.18,2.02,1.8,1.74,22,0,1.53,1.46,2.75,2.51
E2,13/02/10,Stockport,Colchester,2,2,D,1,2,A,A Haines,11,16,4,7,14,12,6,3,4,1,0,0,4.5,3.5,1.8,4.4,3.35,1.7,4.5,3.3,1.73,4.2,3.2,1.7,5,3.5,1.73,4.5,3.4,1.7,4.2,3.5,1.67,4.5,3.4,1.73,4.75,3.4,1.73,5,3.5,1.7,34,5,4.55,3.66,3.43,1.86,1.74,30,2,1.91,1.92,1.84,22,0,3.75,3.34,1.33,1.28
E2,13/02/10,Yeovil,Gillingham,0,0,D,0,0,D,P Crossley,6,8,3,2,9,12,5,5,1,1,0,0,1.8,3.5,4.5,1.85,3.4,3.6,1.85,3.4,3.75,1.85,3.2,3.5,1.83,3.5,4.33,1.85,3.4,3.75,1.83,3.2,3.75,1.83,3.25,4,1.83,3.5,4,1.91,3.4,4,33,1.91,1.84,3.74,3.39,4.48,4.04,29,2.12,1.98,1.85,1.77,21,0,1.44,1.37,3,2.83
E2,15/02/10,Bristol Rvs,Charlton,2,1,H,1,0,H,T Kettle,14,12,12,7,16,15,5,4,2,4,0,0,3.1,3.3,2.3,2.65,3.25,2.35,2.8,3.2,2.3,2.6,3.1,2.3,3,3.5,2.25,2.8,3.25,2.3,2.8,3.2,2.2,2.75,3.25,2.38,3,3.25,2.3,2.9,3.3,2.38,31,3.2,2.86,3.4,3.25,2.4,2.33,28,1.98,1.88,1.94,1.85,19,0,2.2,2.06,1.75,1.68
E2,16/02/10,Carlisle,Huddersfield,1,2,A,0,1,A,K Evans,12,12,4,4,14,12,5,9,1,3,0,0,2.5,3.3,2.75,2.45,3.2,2.55,2.45,3.3,2.6,2.3,3.1,2.6,2.6,3.3,2.62,2.35,3.25,2.7,2.5,3.3,2.75,2.38,3.25,2.75,2.5,3.25,2.75,2.5,3.3,2.75,36,2.7,2.49,3.51,3.25,2.85,2.69,31,1.93,1.82,2.02,1.92,23,0,1.93,1.84,2.02,1.93
E2,16/02/10,Leeds,Walsall,1,2,A,0,0,D,J Singh,16,7,6,3,12,9,7,3,0,2,0,0,1.44,4.33,7,1.38,4,7.5,1.44,4,6.5,1.45,3.8,5.4,1.44,4.33,7,1.44,3.75,7,1.44,4.2,7.5,1.44,4,6.5,1.36,4.33,8.5,1.44,4.2,7,35,1.45,1.42,4.59,4.15,9.42,7.59,30,2,1.9,1.93,1.84,24,0,1.15,1.12,7,5.62
E2,16/02/10,Yeovil,Colchester,0,1,A,0,1,A,D Sheldrake,13,6,5,4,8,11,7,5,0,1,0,0,2.75,3.3,2.5,2.6,3.2,2.4,2.6,3.25,2.45,2.5,3.1,2.4,2.8,3.3,2.5,2.6,3.25,2.45,2.8,3.3,2.5,2.6,3.2,2.5,2.88,3.25,2.38,2.88,3.3,2.4,36,2.98,2.75,3.35,3.24,2.6,2.45,31,2.08,1.95,1.88,1.8,23,0,2.11,2,1.84,1.78
E2,20/02/10,Charlton,Yeovil,2,0,H,1,0,H,F Graham,12,11,7,8,8,9,5,9,1,1,0,0,1.57,3.8,6,1.55,3.6,5.25,1.55,3.6,5.5,1.55,3.5,4.8,1.53,4,6,1.5,3.75,6,1.5,3.75,6,1.53,3.6,6,1.57,3.6,6,1.53,3.75,6,33,1.64,1.56,4.02,3.66,6.13,5.81,28,1.9,1.81,2.03,1.94,20,0,1.23,1.19,4.5,4.18
E2,20/02/10,Colchester,Oldham,1,0,H,0,0,D,J Linnington,7,9,4,4,13,13,5,5,1,0,0,0,1.67,3.5,5.5,1.55,3.6,5.25,1.57,3.6,5.25,1.6,3.4,4.6,1.62,3.75,5.5,1.62,3.5,5,1.62,3.5,5,1.57,3.6,5.5,1.67,3.4,5.5,1.67,3.5,5,33,1.75,1.62,3.7,3.52,6,5.42,28,2.14,1.97,1.83,1.78,20,0,1.25,1.21,4.5,4.01
E2,20/02/10,Exeter,Stockport,0,1,A,0,0,D,G Ward,13,7,5,3,9,11,6,4,1,1,0,0,1.8,3.5,4.5,1.65,3.4,4.75,1.67,3.5,4.5,1.6,3.4,4.6,1.67,3.75,5,1.67,3.4,4.75,1.67,3.4,4.75,1.67,3.4,5,1.73,3.5,4.75,1.67,3.5,5,33,1.85,1.71,3.71,3.45,5,4.73,28,1.97,1.87,1.95,1.88,20,0,1.31,1.26,3.75,3.44
E2,20/02/10,Gillingham,Bristol Rvs,1,0,H,0,0,D,D McDermid,14,5,5,1,15,13,7,4,2,2,0,0,2.4,3.3,2.9,2.4,3.2,2.6,2.4,3.25,2.65,2.3,3.1,2.6,2.4,3.4,2.8,2.4,3.25,2.65,2.4,3.25,2.65,2.38,3.25,2.75,2.38,3.25,2.88,2.5,3.25,2.62,33,2.55,2.39,3.37,3.24,2.97,2.77,27,2.1,1.99,1.75,1.72,19,0,1.83,1.76,2.14,2.02
E2,20/02/10,Hartlepool,Huddersfield,0,2,A,0,1,A,A Taylor,11,6,3,1,11,8,5,6,3,2,0,0,3,3.4,2.3,2.55,3.3,2.4,2.75,3.2,2.35,2.6,3.1,2.3,2.8,3.4,2.4,2.8,3.3,2.25,2.8,3.3,2.25,2.63,3.25,2.38,3,3.4,2.25,2.88,3.3,2.3,33,3.13,2.87,3.53,3.28,2.4,2.3,28,1.87,1.8,2.12,1.95,19,0,2.33,2.13,1.75,1.69
E2,20/02/10,Leeds,Brighton,1,1,D,0,0,D,C Boyeson,13,4,6,2,17,21,4,9,1,4,0,1,1.44,4.33,7,1.35,4.35,7,1.4,4.25,6.5,1.4,3.9,6,1.44,4,8,1.35,4.2,8,1.35,4.2,8,1.36,4.33,7.5,1.4,4.33,7.5,1.4,4.2,7.5,32,1.48,1.4,4.56,4.19,8.5,7.46,26,1.8,1.72,2.1,2.01,20,0,1.14,1.11,6.5,5.55
E2,20/02/10,Milton Keynes Dons,Southend,3,1,H,1,0,H,L Mason,23,9,15,6,17,15,8,3,0,2,0,0,1.73,3.6,4.75,1.7,3.4,4.35,1.7,3.5,4.33,1.7,3.3,4,1.73,3.5,5,1.65,3.5,4.75,1.65,3.5,4.75,1.67,3.4,5,1.73,3.5,4.75,1.75,3.5,4.33,33,1.83,1.71,3.7,3.47,5.2,4.74,28,1.94,1.85,1.98,1.9,20,0,1.31,1.27,3.75,3.39
E2,20/02/10,Norwich,Southampton,0,2,A,0,1,A,R Booth,8,13,5,5,10,19,3,5,1,3,1,0,1.83,3.6,4.2,1.8,3.4,3.8,1.8,3.4,4,1.75,3.3,3.8,1.83,3.5,4.33,1.8,3.4,4,1.8,3.4,4,1.8,3.4,4,1.83,3.4,4,1.83,3.4,4,33,1.9,1.82,3.87,3.43,4.41,4.08,27,1.75,1.71,2.1,2.02,21,0,1.38,1.36,3.2,2.92
E2,20/02/10,Swindon,Carlisle,2,0,H,1,0,H,D Sheldrake,18,6,9,3,6,9,10,7,0,0,0,0,1.8,3.5,4.5,1.75,3.35,4.15,1.75,3.4,4.25,1.7,3.3,4,1.73,3.5,5,1.75,3.4,4.2,1.75,3.4,4.2,1.73,3.4,4.5,1.73,3.5,4.75,1.75,3.5,4.33,33,1.8,1.74,3.78,3.47,5,4.49,28,1.88,1.77,2.04,1.96,21,0,1.36,1.29,3.75,3.27
E2,20/02/10,Tranmere,Leyton Orient,2,1,H,2,0,H,D Foster,9,8,5,4,15,6,1,10,2,1,0,0,2.4,3.3,2.9,2.35,3.15,2.7,2.35,3.2,2.75,2.3,3.1,2.6,2.38,3.4,2.88,2.4,3.25,2.65,2.4,3.25,2.65,2.25,3.25,2.88,2.38,3.25,2.88,2.3,3.3,2.88,33,2.48,2.34,3.35,3.23,3.07,2.85,27,2.1,2.02,1.75,1.7,19,0,1.77,1.7,2.2,2.11
E2,20/02/10,Walsall,Brentford,2,1,H,1,1,D,J Moss,12,10,6,5,7,8,4,5,3,1,0,0,2.4,3.3,2.9,2.25,3.3,2.75,2.1,3.2,3.2,2.2,3.1,2.8,2.2,3.4,3.2,2.15,3.25,3.1,2.15,3.25,3.1,2.2,3.25,3,2.3,3.2,3,2.25,3.25,3,33,2.47,2.26,3.36,3.23,3.35,3,27,2.15,2.02,1.75,1.7,20,0,1.67,1.6,2.36,2.18
E2,20/02/10,Wycombe,Millwall,1,0,H,1,0,H,A Hall,2,5,1,1,11,18,5,4,0,5,1,0,3.4,3.4,2.1,3.1,3.2,2.1,3.2,3.2,2.1,3.1,3.2,2,3.4,3.4,2.1,3.2,3.25,2.1,3.2,3.25,2.1,3.2,3.25,2.1,3.75,3.2,2,3.25,3.3,2.1,33,3.74,3.33,3.49,3.25,2.17,2.09,27,2.14,2.02,1.75,1.71,20,0,2.62,2.4,1.57,1.51
E2,23/02/10,Charlton,Brighton,1,2,A,0,1,A,A D'Urso,15,7,7,6,15,14,4,7,0,0,0,0,1.62,3.75,5.5,1.55,3.5,5.5,1.57,3.6,5.25,1.55,3.5,4.8,1.5,3.5,6,1.55,3.5,5.75,1.53,3.5,5.5,1.62,3.4,5.5,1.62,3.6,5.5,1.62,3.75,5.5,32,1.67,1.6,4.09,3.65,6,5.47,26,1.91,1.84,2.05,1.91,21,0,1.23,1.2,4.5,4.06
E2,23/02/10,Gillingham,Leyton Orient,1,1,D,1,0,H,D Sheldrake,10,7,4,3,11,16,6,5,1,1,0,0,2.1,3.3,3.5,2,3.2,3.35,2.05,3.3,3.2,2,3.2,3.1,2.1,3.2,3,2,3.25,3.4,2.1,3.2,3,2.1,3.25,3.2,2,3.4,3.6,2.15,3.3,3.3,33,2.18,2.07,3.44,3.27,3.81,3.41,27,2.05,1.98,1.91,1.78,21,0,1.53,1.48,2.62,2.48
E2,23/02/10,Hartlepool,Carlisle,4,1,H,3,1,H,C Webster,14,6,9,4,12,14,5,7,1,2,0,0,2.6,3.4,2.6,2.5,3.2,2.5,2.45,3.25,2.6,2.3,3.1,2.8,2.5,3.2,2.5,2.35,3.25,2.7,2.37,3.1,2.62,2.4,3.25,2.7,2.5,3.2,2.75,2.4,3.4,2.8,33,2.56,2.42,3.4,3.24,2.96,2.77,27,1.91,1.83,2.05,1.92,21,0,1.84,1.75,2.16,2.02
E2,23/02/10,Leeds,Oldham,2,0,H,0,0,D,P Taylor,19,6,11,3,11,9,5,1,1,4,0,0,1.5,4,7,1.45,3.75,6.5,1.5,3.75,6,1.45,3.8,5.4,1.44,3.6,6.5,1.44,4,6.5,1.5,3.6,5.5,1.5,3.8,6,1.44,4,7.5,1.5,4,6.5,32,1.5,1.45,4.42,3.99,8.05,6.98,26,2,1.89,1.92,1.86,21,0,1.17,1.13,5.7,5.1
E2,23/02/10,Milton Keynes Dons,Millwall,1,3,A,0,1,A,D Whitestone,13,20,7,13,10,15,5,6,0,2,0,0,2.4,3.3,2.9,2.3,3.2,2.75,2.35,3.2,2.75,2.2,3.1,2.8,2.2,3.2,2.8,2.35,3.25,2.7,2.15,3.3,2.8,2.25,3.25,2.88,2.5,3.2,2.75,2.3,3.3,3,33,2.5,2.34,3.4,3.24,3.15,2.89,27,2,1.93,1.93,1.82,21,0,1.78,1.68,2.21,2.12
E2,23/02/10,Norwich,Southend,2,1,H,0,1,A,M Russell,18,6,5,3,5,9,10,3,1,0,0,0,1.44,4.2,7.5,1.35,4,8.25,1.4,4,7,1.4,3.9,6,1.4,4,6.5,1.35,4.33,8,1.33,4.2,7.5,1.4,4.33,6.5,1.4,4.33,8,1.44,4.2,7,32,1.44,1.4,4.8,4.25,8.93,7.6,26,1.75,1.69,2.21,2.08,21,0,1.15,1.12,6.4,5.58
E2,23/02/10,Swindon,Stockport,4,1,H,2,1,H,R East,16,7,12,5,11,10,7,6,1,0,0,0,1.4,4.5,8,1.35,4,8.25,1.4,4,7,1.4,3.9,6,1.4,4,6.5,1.35,4.33,8,1.36,4,7,1.4,4.33,6.5,1.33,4.5,8.5,1.44,4.2,7,32,1.45,1.39,4.77,4.3,9,7.65,26,1.77,1.7,2.22,2.08,21,0,1.17,1.12,6.8,5.57
E2,23/02/10,Tranmere,Huddersfield,0,2,A,0,1,A,A Penn,9,10,7,8,7,12,7,6,0,0,0,0,3.3,3.3,2.2,2.85,3.25,2.2,2.9,3.2,2.25,2.8,3.1,2.2,2.75,3.2,2.25,2.85,3.25,2.25,3,3.2,2.1,2.88,3.25,2.25,3,3.25,2.25,3.1,3.3,2.25,33,3.38,3.07,3.44,3.25,2.3,2.23,27,1.96,1.92,1.95,1.84,21,0,2.35,2.18,1.69,1.61
E2,23/02/10,Walsall,Yeovil,0,1,A,0,1,A,G Sutton,9,12,1,9,6,6,3,2,2,2,0,0,1.91,3.4,4,1.85,3.25,3.75,1.9,3.25,3.75,1.85,3.2,3.5,1.8,3.2,4,1.85,3.4,3.75,1.8,3.3,3.75,1.91,3.25,3.75,1.83,3.4,4,1.91,3.4,4,32,2.01,1.93,3.69,3.33,4.06,3.8,26,2.05,1.99,1.9,1.77,21,0,1.42,1.39,2.88,2.72
E2,23/02/10,Wycombe,Southampton,0,0,D,0,0,D,D Deadman,7,6,4,3,7,7,8,0,1,1,0,0,4,3.4,1.91,3.8,3.25,1.85,3.75,3.25,1.9,3.4,3.2,1.9,3.5,3.2,1.91,3.6,3.4,1.9,3.75,3.3,1.8,3.75,3.25,1.91,3.75,3.4,1.95,4,3.4,1.91,32,4.34,3.95,3.61,3.36,1.95,1.88,26,2.05,1.96,1.93,1.8,21,0,3.05,2.77,1.44,1.39
E2,26/02/10,Southend,Charlton,1,2,A,1,0,H,K Wright,10,21,4,16,9,14,6,9,1,2,1,0,3.3,3.3,2.2,3.3,3.25,2,3,3.2,2.2,3,3.1,2.1,3.3,3.3,2.2,3.2,3.25,2.1,3.4,3.2,2.2,3.2,3.25,2.1,3.25,3.2,2.2,3,3.3,2.3,35,3.4,3.13,3.46,3.24,2.36,2.21,30,2.07,1.95,1.85,1.8,21,0,2.38,2.26,1.68,1.6
E2,27/02/10,Brighton,Exeter,2,0,H,1,0,H,S Rushton,4,8,3,0,9,11,8,4,0,3,0,0,1.91,3.4,4,1.9,3.3,3.55,1.9,3.25,3.75,1.9,3.2,3.4,1.91,3.4,4,1.9,3.25,3.75,1.83,3.3,3.6,1.91,3.25,3.75,1.83,3.4,4,1.83,3.3,4.2,33,1.91,1.87,3.62,3.34,4.65,3.93,29,2.11,2,1.82,1.75,20,0,1.41,1.36,3.3,2.94
E2,27/02/10,Bristol Rvs,Colchester,3,2,H,1,1,D,O Langford,9,13,3,7,11,12,2,8,1,4,0,0,2.8,3.25,2.5,2.65,3.25,2.35,2.75,3.2,2.35,2.5,3.1,2.4,2.8,3.4,2.4,2.65,3.25,2.4,2.8,3.2,2.2,2.6,3.2,2.5,2.88,3.25,2.38,2.7,3.3,2.4,33,2.99,2.76,3.4,3.25,2.5,2.4,29,2.06,1.95,1.87,1.8,20,0,2.1,1.99,1.78,1.72
E2,27/02/10,Carlisle,Gillingham,2,0,H,1,0,H,P Tierney,15,8,9,3,7,13,6,7,0,0,0,0,1.91,3.4,4,1.8,3.45,3.75,1.9,3.25,3.75,1.8,3.2,3.7,1.8,3.5,4.5,1.85,3.4,3.75,1.8,3.3,3.75,1.83,3.3,4,1.91,3.25,4,1.91,3.3,3.8,33,2,1.88,3.5,3.34,4.33,3.92,29,2.12,2,1.83,1.75,20,0,1.4,1.36,3.05,2.86
E2,27/02/10,Huddersfield,Leeds,2,2,D,1,0,H,K Friend,12,8,5,4,11,14,8,6,0,3,0,0,2.5,3.25,2.8,2.5,3.2,2.5,2.55,3.15,2.55,2.3,3.1,2.6,2.6,3.3,2.62,2.55,3.2,2.55,2.4,3.25,2.5,2.5,3.2,2.6,2.5,3.2,2.75,2.4,3.3,2.7,33,2.62,2.51,3.37,3.22,2.85,2.64,29,1.97,1.88,1.97,1.86,19,0,1.91,1.81,2.06,1.97
E2,27/02/10,Leyton Orient,Swindon,0,0,D,0,0,D,C Pawson,10,9,3,2,9,13,7,7,0,1,0,0,2.9,3.3,2.4,2.8,3.1,2.3,2.8,3.3,2.25,2.8,3.1,2.2,3.1,3.4,2.25,2.7,3.25,2.35,2.8,3.2,2.2,2.75,3.25,2.38,2.75,3.4,2.38,2.9,3.3,2.25,33,2.97,2.83,3.58,3.25,2.42,2.34,29,1.88,1.77,2.02,1.95,19,0,2.2,2.09,1.79,1.72
E2,27/02/10,Millwall,Hartlepool,1,0,H,1,0,H,M Russell,13,4,5,2,8,7,7,6,0,1,0,0,1.53,3.8,6.5,1.5,3.6,6,1.5,3.8,5.75,1.5,3.7,5,1.5,4,6.5,1.5,3.75,6,1.5,3.6,5.5,1.5,3.8,6,1.5,4,6.5,1.57,3.75,5.5,33,1.59,1.52,4.21,3.74,7,6.19,29,1.9,1.82,2.05,1.91,20,-1,2.06,1.99,1.93,1.87
E2,27/02/10,Oldham,Norwich,0,1,A,0,0,D,R Shoebridge,10,8,6,4,12,12,3,4,1,0,0,0,4.33,3.5,1.83,3.75,3.25,1.85,4,3.3,1.83,3.4,3.2,1.9,4.5,3.5,1.8,4,3.4,1.8,3.8,3.25,1.8,4,3.3,1.83,4.33,3.4,1.83,3.8,3.3,1.91,33,4.56,4.08,3.56,3.36,1.91,1.83,29,2.04,1.95,1.87,1.79,20,0,3.2,2.88,1.41,1.36
E2,27/02/10,Southampton,Walsall,5,1,H,3,1,H,G Scott,15,5,7,2,8,6,3,3,0,2,0,0,1.57,3.75,6,1.55,3.5,5.5,1.6,3.6,5,1.65,3.3,4.4,1.67,3.5,5.5,1.6,3.5,5.2,1.57,3.5,5,1.62,3.6,5,1.57,3.6,6,1.57,3.75,5.5,33,1.65,1.58,4.03,3.65,6.6,5.54,29,2.04,1.92,1.91,1.82,20,0,1.26,1.2,4.9,4.12
E2,27/02/10,Stockport,Wycombe,4,3,H,2,0,H,C Webster,16,18,13,12,13,10,10,8,0,1,0,0,2.6,3.25,2.7,2.35,3.25,2.65,2.45,3.25,2.6,2.3,3.1,2.6,2.5,3.4,2.7,2.5,3.25,2.55,2.5,3.2,2.4,2.38,3.4,2.6,2.5,3.25,2.62,2.5,3.3,2.6,33,2.68,2.48,3.4,3.25,2.87,2.65,29,2.09,1.98,1.84,1.77,19,0,1.93,1.85,2.02,1.93
E2,27/02/10,Yeovil,Milton Keynes Dons,1,0,H,1,0,H,G Salisbury,7,7,4,2,10,15,5,6,2,4,0,0,2.63,3.3,2.6,2.7,3.25,2.3,2.6,3.25,2.45,2.6,3.1,2.3,2.7,3.4,2.5,2.6,3.25,2.45,2.6,3.1,2.4,2.6,3.2,2.5,2.75,3.25,2.5,2.5,3.3,2.6,33,2.82,2.66,3.43,3.24,2.62,2.48,29,1.95,1.85,1.96,1.88,19,0,2.04,1.95,1.88,1.83
E2,02/03/10,Bristol Rvs,Stockport,1,0,H,1,0,H,D Whitestone,7,5,2,4,14,14,4,7,0,3,0,1,1.62,3.75,5.5,1.55,3.5,5.5,1.57,3.5,5.5,1.55,3.5,4.8,1.57,3.5,5,1.55,3.6,5.5,1.53,3.5,5.5,1.57,3.6,5.5,1.62,3.6,5.5,1.62,3.5,6,30,1.64,1.58,4.1,3.67,6.15,5.59,27,1.78,1.71,2.2,2.07,20,-1,2.13,2.06,1.84,1.8
E2,02/03/10,Southampton,Huddersfield,5,0,H,3,0,H,P Miller,20,9,11,7,19,11,11,3,0,1,0,0,2.1,3.4,3.4,2.1,3.1,3.2,2.1,3.2,3.2,2,3.2,3.1,2,3.2,3.2,2.1,3.25,3.2,2.05,3.2,3.1,2.1,3.4,3,2.2,3.2,3.25,2.1,3.3,3.5,30,2.2,2.11,3.49,3.28,3.68,3.3,27,1.98,1.88,1.96,1.87,20,0,1.59,1.51,2.63,2.38
