Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E0,05/05/07,Everton,Portsmouth,3,0,H,0,0,D,H Webb,13,12,7,5,9,19,9,8,3,3,0,0,1.95,3.3,3.8,1.9,3.2,3.8,1.95,3.3,3.8,1.85,3.2,3.8,1.83,3.2,3.75,1.91,3.25,3.75,1.83,3.2,3.75,2,3.25,3.4,1.9,3.2,4,48,2.05,1.9,3.4,3.25,4.2,3.79,35,2.15,2.02,1.8,1.73,28,-0.5,2.08,1.94,1.91,1.85
E0,05/05/07,Fulham,Liverpool,1,0,H,0,0,D,S Bennett,7,9,5,5,17,15,4,14,2,2,1,0,3.2,3.25,2.2,3.15,3.25,2.1,3,3.25,2.3,2.8,3.3,2.2,2.75,3.25,2.2,2.75,3.2,2.35,2.87,3.3,2.1,3,3.2,2.2,3.1,3.25,2.2,48,3.3,3,3.4,3.24,2.39,2.23,35,2.21,2.05,1.78,1.69,28,0.25,1.9,1.84,2.13,2.02
E0,05/05/07,Man City,Man United,0,1,A,0,1,A,R Styles,4,6,3,3,13,10,5,3,2,2,0,0,6,4,1.5,6.5,3.6,1.5,6.5,3.75,1.52,5.7,3.7,1.5,6,3.4,1.5,6,3.75,1.5,6,3.3,1.53,6.5,3.6,1.5,6.5,3.75,1.5,48,7.05,6.42,4.15,3.72,1.6,1.5,34,1.99,1.88,1.95,1.85,29,1,1.98,1.92,2,1.91
E0,05/05/07,Newcastle,Blackburn,0,2,A,0,1,A,M Atkinson,14,8,6,6,12,20,5,2,1,3,0,0,2.25,3.3,3,2.15,3.15,3.15,2.25,3.2,3.1,2.2,3.2,2.9,2.2,3.2,2.8,2.2,3.2,3,2.15,3.2,2.9,2.2,3.2,3,2.25,3.25,3,47,2.37,2.22,3.35,3.22,3.25,3.02,34,2.08,1.93,1.9,1.78,28,0,1.7,1.62,2.3,2.18
E0,05/05/07,Reading,Watford,0,2,A,0,0,D,D Gallaghe,15,4,7,4,10,16,14,2,0,2,0,0,1.4,4.33,7.5,1.4,4,7.25,1.44,4,7.5,1.4,4,6.5,1.4,3.75,7,1.4,4,7.5,1.44,3.75,6,1.44,3.75,7,1.4,4,8,47,1.46,1.41,4.35,4.02,8.5,7.32,34,1.9,1.82,2.03,1.91,27,-1.25,2,1.95,1.98,1.92
E0,05/05/07,West Ham,Bolton,3,1,H,3,0,H,M Riley,9,8,6,3,17,21,5,3,2,5,0,0,2.15,3.25,3.3,2.05,3.2,3.3,2.1,3.25,3.4,2.1,3.2,3.1,2.1,3.2,3,2.1,3.2,3.2,2.05,3.4,2.9,2.1,3.4,3,2.1,3.3,3.25,47,2.2,2.1,3.5,3.31,3.6,3.22,34,2.1,1.96,1.86,1.78,28,-0.25,1.85,1.81,2.1,2.07
E0,05/05/07,Wigan,Middlesbrough,0,1,A,0,1,A,M Clattenburg,15,7,7,3,17,8,5,3,3,0,0,0,2.1,3.25,3.4,2,3.15,3.55,2.1,3.25,3.4,2.1,3.2,3.1,2.1,3.4,2.87,2.15,3.2,3.1,2.1,3.3,2.87,2.1,3.2,3.2,2.1,3.25,3.25,47,2.25,2.09,3.45,3.27,3.6,3.27,34,2.1,1.98,1.86,1.77,28,0,1.6,1.52,2.6,2.36
E0,06/05/07,Arsenal,Chelsea,1,1,D,1,0,H,A Wiley,7,9,4,4,19,13,3,7,1,2,0,1,2.7,3.25,2.5,2.8,3.15,2.35,2.75,3.2,2.5,2.7,3.1,2.4,2.6,3.2,2.37,2.75,3.2,2.38,2.6,3.3,2.3,2.5,3.2,2.6,2.75,3.25,2.4,47,2.9,2.73,3.3,3.22,2.6,2.42,34,2.2,2.05,1.75,1.69,28,0,2.05,1.99,1.89,1.8
E0,07/05/07,Charlton,Tottenham,0,2,A,0,1,A,G Poll,7,9,4,6,7,4,11,5,0,0,0,0,2.87,3.25,2.37,2.85,3.15,2.3,2.9,3.3,2.3,2.9,3.2,2.2,2.6,3.2,2.37,2.7,3.25,2.38,2.9,3.4,2.05,2.75,3.4,2.25,2.8,3.25,2.35,46,3.1,2.85,3.4,3.28,2.45,2.28,33,1.91,1.85,2.03,1.87,29,0,2.2,2.12,1.77,1.67
E0,09/05/07,Chelsea,Man United,0,0,D,0,0,D,G Poll,15,5,10,0,12,20,8,1,3,4,0,0,2.1,3.2,3.2,2.1,3.2,3.2,2.1,3.2,3.2,2,3.2,3.3,2.2,3.25,2.75,2.1,3.2,3.2,2.2,3.1,2.87,2.1,3.2,3.2,2.1,3.25,3.3,43,2.3,2.11,3.3,3.18,3.7,3.28,39,2.17,2.05,1.8,1.69,27,-0.25,1.9,1.84,2.1,2.03
E0,10/05/07,Tottenham,Blackburn,1,1,D,0,1,A,R Styles,15,10,7,4,4,17,6,6,0,3,0,1,1.8,3.4,4.33,1.75,3.3,4.4,1.75,3.5,4.5,1.75,3.3,4.2,1.72,3.4,4,1.73,3.4,4.33,1.72,3.4,4,1.8,3.4,4,1.75,3.5,4.35,41,1.85,1.76,3.75,3.38,4.8,4.33,33,1.9,1.81,2.07,1.92,23,-0.5,1.84,1.8,2.11,1.96
E0,13/05/07,Blackburn,Reading,3,3,D,1,1,D,A Wiley,15,12,6,7,16,7,5,10,2,0,0,0,2,3.4,3.5,2,3.2,3.5,2.1,3.25,3.4,2.1,3.3,3,2.1,3.2,3,2.1,3.2,3.2,2.05,3.4,2.9,2,3.25,3.4,2.1,3.3,3.25,43,2.15,2.05,3.5,3.29,3.75,3.33,35,2.05,1.88,1.94,1.86,22,-0.5,2.22,2.14,1.8,1.76
E0,13/05/07,Bolton,Aston Villa,2,2,D,1,1,D,M Clattenburg,10,8,2,3,10,11,7,6,2,1,0,0,1.86,3.4,4,1.8,3.35,4.05,1.9,3.4,3.8,1.7,3.4,4.3,1.72,3.4,4,1.85,3.4,3.75,1.9,3.2,3.5,1.83,3.25,4,1.9,3.4,3.75,45,2,1.86,3.55,3.36,4.3,3.89,35,2.2,2.01,1.83,1.74,23,-0.5,2.04,2,1.92,1.86
E0,13/05/07,Chelsea,Everton,1,1,D,0,0,D,M Halsey,14,8,10,5,13,5,9,2,2,1,0,0,1.72,3.5,4.75,1.55,3.5,5.85,1.7,3.3,5.25,1.65,3.3,4.4,1.57,3.5,5,1.62,3.5,5,1.5,3.6,5.5,1.53,3.6,5.5,1.6,3.5,5.5,43,1.75,1.64,3.6,3.43,5.85,5.18,34,2.14,1.95,1.95,1.8,23,-0.75,2.11,2.06,1.87,1.81
E0,13/05/07,Liverpool,Charlton,2,2,D,0,1,A,D Gallagher,22,8,7,4,5,12,9,2,0,0,0,0,1.36,4.5,8,1.4,4,7.4,1.4,4.2,8,1.35,4.2,7.5,1.36,4,7,1.4,3.8,8,1.36,4,7,1.4,4,7.5,1.35,4.35,8.5,44,1.42,1.38,4.5,4.18,9.25,7.85,35,1.96,1.83,2,1.91,23,-1.25,1.87,1.84,2.08,2.04
E0,13/05/07,Man United,West Ham,0,1,A,0,1,A,M Atkinson,28,6,20,4,13,11,14,3,0,2,0,0,1.57,3.6,6,1.55,3.7,5.3,1.65,3.4,5.25,1.7,3.1,4.5,1.61,3.5,4.5,1.57,3.6,5.25,1.61,3.3,5,1.53,3.75,5.5,1.55,3.5,6,42,1.7,1.59,3.75,3.52,6.5,5.54,34,1.92,1.79,2.1,1.96,23,-0.75,2.02,1.98,1.94,1.88
E0,13/05/07,Middlesbrough,Fulham,3,1,H,2,1,H,M Riley,21,8,10,5,11,12,10,3,1,0,0,0,1.9,3.25,4,1.9,3.2,3.8,1.9,3.25,4,1.8,3.2,4,1.8,3.2,4,1.85,3.25,4,1.83,3.2,3.75,1.83,3.25,4,1.85,3.3,4,45,1.95,1.87,3.45,3.28,4.4,3.94,35,2.06,1.92,1.95,1.81,22,-0.5,1.96,1.92,2.01,1.94
E0,13/05/07,Portsmouth,Arsenal,0,0,D,0,0,D,G Poll,9,14,4,6,18,15,2,6,0,0,0,0,2.7,3.5,2.37,2.75,3.15,2.4,2.8,3.25,2.4,2.5,3.2,2.5,2.4,3.25,2.5,2.7,3.2,2.38,2.5,3.4,2.3,2.88,3.25,2.25,2.6,3.4,2.5,45,2.97,2.71,3.5,3.28,2.5,2.39,35,2.08,1.95,1.88,1.8,21,0,2.13,2.04,1.85,1.77
E0,13/05/07,Sheffield United,Wigan,1,2,A,1,2,A,M Dean,9,9,5,3,11,15,10,3,3,5,0,1,2.3,3.4,2.87,2.2,3.55,2.75,2.25,3.5,2.9,2,3.3,3.2,2,3.4,3,2.2,3.2,3,2.2,3.3,2.7,2.2,3.2,3,2.25,3.3,3,45,2.35,2.21,3.5,3.3,3.35,2.95,35,2.16,2.01,1.83,1.72,22,-0.25,2.06,2.01,1.92,1.85
E0,13/05/07,Tottenham,Man City,2,1,H,2,1,H,S Bennett,8,10,3,5,11,13,6,6,1,1,0,0,1.5,3.75,7,1.45,3.75,7,1.5,3.9,6.5,1.45,3.7,6.5,1.44,3.6,6.5,1.44,3.75,7,1.5,3.4,6,1.44,3.75,7,1.45,4,7,44,1.52,1.46,4,3.78,7.8,6.8,35,1.88,1.79,2.07,1.96,23,-1,1.85,1.81,2.12,2.04
E0,13/05/07,Watford,Newcastle,1,1,D,0,1,A,R Styles,11,1,2,1,13,6,8,5,2,4,0,0,2.8,3.3,2.37,2.8,3.15,2.35,2.7,3.2,2.5,2.4,3.1,2.7,2.37,3.2,2.6,2.7,3.2,2.38,2.5,3.1,2.5,2.75,3.2,2.38,2.6,3.25,2.5,45,2.9,2.62,3.35,3.23,2.7,2.48,35,2.2,1.99,1.85,1.76,21,0,2.13,1.99,1.88,1.81
