Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
F1,05/05/10,Paris SG,Valenciennes,2,2,D,1,0,H,18,9,6,5,13,20,4,4,0,0,0,0,1.75,3.4,5,1.75,3.4,4.75,1.75,3.4,4.75,1.7,3.5,4.4,1.73,3.2,4.33,1.7,3.4,4.5,1.75,3.4,5,1.8,3.4,4.75,1.73,3.4,5,1.7,3.4,4.75,33,1.83,1.75,3.57,3.37,5.19,4.7,24,2.2,2.11,1.74,1.65,13,-0.75,2.14,2.08,1.86,1.8
F1,05/05/10,Sochaux,Montpellier,0,1,A,0,0,D,4,12,0,6,16,7,3,5,0,0,0,0,2.8,2.75,2.6,2.8,3,2.55,2.75,3.1,2.55,2.6,3,2.6,2.6,2.9,2.5,2.65,3.1,2.5,2.8,3.1,2.62,3,3.2,2.4,2.88,3,2.5,2.75,3,2.5,34,2.98,2.77,3.18,3.04,2.7,2.56,24,2.51,2.38,1.6,1.53,22,0,2.1,1.99,1.86,1.8
F1,05/05/10,Toulouse,Lille,0,2,A,0,1,A,13,12,2,5,22,16,3,2,3,1,0,0,3.75,3.2,2.05,3.9,3.25,1.95,3.75,3.25,1.95,3.4,3.2,2,3.5,3.2,1.91,3.4,3.25,2,4,3.3,1.95,4,3.5,1.91,4,3.25,1.91,3.5,3.2,2,33,4.3,3.74,3.5,3.27,2.05,1.98,24,2.3,2.19,1.69,1.61,13,0,3,2.7,1.46,1.41
F1,08/05/10,Auxerre,Lens,0,0,D,0,0,D,12,9,4,2,12,15,4,4,1,3,0,0,1.36,4.33,10,1.33,4.45,9.4,1.35,4.25,8.5,1.45,3.9,6.5,1.33,4,8,1.35,4.2,8,1.36,4,7,1.33,4.75,10,1.3,4.5,11,1.36,4.33,8,36,1.45,1.35,4.65,4.28,11.2,9.02,24,2.19,2.08,1.74,1.67,11,-1.25,1.95,1.91,2.01,1.96
F1,08/05/10,Bordeaux,Sochaux,2,0,H,0,0,D,8,5,4,2,11,21,4,4,2,2,0,0,1.29,5,11,1.3,4.75,10,1.32,4.5,9,1.35,4.5,7.3,1.25,4.5,10,1.29,4.5,10,1.29,4.5,8,1.33,4.75,10,1.29,4.75,12,1.3,4.75,9,36,1.35,1.3,5,4.66,13.12,10.24,30,1.95,1.86,2.01,1.88,11,-1.5,2.04,1.99,1.9,1.87
F1,08/05/10,Grenoble,Boulogne,2,0,H,1,0,H,17,13,4,5,6,15,5,3,1,2,0,0,2.2,3.2,3.4,2.1,3.25,3.4,2.2,3.1,3.2,2.2,3.1,3.1,2.2,3,3,2.2,3.1,3.1,2.15,3.1,3,2.1,3.25,3.6,2.1,3,3.6,2.2,3.1,3.2,37,2.2,2.15,3.25,3.12,3.75,3.33,25,2.2,2.09,1.76,1.67,13,0,1.57,1.51,2.62,2.41
F1,08/05/10,Le Mans,Paris SG,1,0,H,1,0,H,11,12,2,4,6,9,0,9,1,1,1,0,2.5,3.1,2.9,2.5,3.25,2.7,2.45,3.1,2.8,2.4,3.2,2.7,2.5,2.9,2.6,2.4,3,2.85,2.4,3,2.7,2.6,3.25,2.75,2.5,3,2.88,2.5,3,2.8,36,2.67,2.49,3.25,3.08,2.95,2.78,24,2.1,2.03,1.84,1.7,19,0,1.88,1.8,2.06,1.99
F1,08/05/10,Lille,Marseille,3,2,H,1,2,A,28,4,7,2,15,8,17,1,3,3,0,1,1.6,4.2,5.25,1.6,3.9,5,1.7,3.5,4.5,1.7,3.5,4.4,1.67,3.4,4.33,1.62,3.8,4.5,1.62,3.5,4.5,1.73,3.8,4.5,1.62,4,4.75,1.73,3.5,4.5,35,1.75,1.66,4.2,3.67,5.3,4.7,30,1.95,1.85,2.02,1.89,12,0,1.32,1.25,4.1,3.53
F1,08/05/10,Monaco,Nancy,2,1,H,1,0,H,10,17,3,4,14,11,1,2,2,1,1,0,2,3.3,3.8,2,3.3,3.6,2,3.2,3.6,2,3.2,3.4,2,3.1,3.3,2,3.2,3.5,1.91,3.2,3.5,1.95,3.33,4,2,3.2,3.75,2.05,3.2,3.4,37,2.12,2.02,3.3,3.2,3.96,3.6,25,2.2,2.08,1.8,1.68,13,0,1.52,1.45,2.8,2.58
F1,08/05/10,Montpellier,Lorient,2,1,H,2,0,H,11,8,3,2,15,13,7,7,4,2,1,0,1.8,3.5,4.5,1.75,3.4,4.75,1.77,3.3,4.5,1.7,3.5,4.4,1.73,3.2,4.33,1.75,3.4,4.2,1.8,3.25,3.8,1.67,3.5,5.5,1.8,3.25,4.75,1.83,3.2,4.33,36,1.83,1.76,3.56,3.31,5.33,4.62,24,2.3,2.17,1.68,1.62,13,0,1.32,1.28,3.65,3.3
F1,08/05/10,Rennes,Nice,2,2,D,0,1,A,20,9,7,4,14,16,11,4,2,0,0,0,1.65,3.5,6,1.6,3.6,5.5,1.65,3.4,5.25,1.75,3.4,4.3,1.62,3.25,5,1.65,3.4,5,1.53,3.5,5.5,1.62,3.5,6.5,1.62,3.5,6,1.62,3.5,5.5,36,1.75,1.64,3.78,3.44,6,5.44,24,2.15,2.06,1.78,1.69,12,0,1.25,1.21,4.5,3.96
F1,08/05/10,St Etienne,Toulouse,0,1,A,0,0,D,15,9,4,3,15,22,5,5,3,1,0,0,2,3.2,4,2,3.2,3.75,2,3.1,3.75,2.1,3.1,3.3,2,3,3.4,2,3.1,3.6,1.91,3.2,3.5,2.1,3.25,3.6,1.95,3.2,4,2,3.1,3.75,37,2.1,1.99,3.31,3.15,4.21,3.8,24,2.4,2.3,1.6,1.56,13,0,1.45,1.41,3,2.71
F1,08/05/10,Valenciennes,Lyon,2,2,D,0,1,A,12,8,3,3,13,12,6,8,4,4,0,0,6.5,3.8,1.53,6,4,1.5,6,3.6,1.55,5.4,3.7,1.55,5.5,3.5,1.53,6,3.75,1.5,5.5,3.5,1.53,7,4,1.5,6.5,3.75,1.53,6,3.6,1.53,37,7.06,6.22,4.03,3.68,1.57,1.53,25,2.1,1.98,1.84,1.75,11,0,5,4.64,1.18,1.15
F1,12/05/10,Lyon,Monaco,3,0,H,1,0,H,24,12,9,0,15,19,10,4,1,3,0,0,1.25,5.5,12,1.2,5.85,12.5,1.27,5,10,1.3,4.8,8.5,1.3,4.33,8,1.25,4.8,11,1.25,5.5,12,1.25,5,13,1.2,5.5,15,1.3,4.5,10,39,1.3,1.26,5.85,5,15.24,11.34,26,1.75,1.68,2.2,2.09,13,-1.5,1.85,1.82,2.11,2.05
F1,15/05/10,Boulogne,Rennes,1,0,H,1,0,H,13,19,4,5,17,8,8,7,1,1,0,0,3.25,3.1,2.3,2.85,3.5,2.25,2.9,3.1,2.35,2.9,3,2.4,3,2.88,2.25,3,3,2.3,3,3.2,2.4,3,3.25,2.38,3.2,3.2,2.2,2.9,3.1,2.38,38,3.41,3.05,3.5,3.19,2.4,2.29,30,1.8,1.75,2.14,2.01,13,0.25,2,1.95,1.98,1.92
F1,15/05/10,Lens,Bordeaux,4,3,H,2,1,H,17,14,7,3,24,11,3,2,3,2,0,1,3.8,3.3,2,3.7,3.4,1.95,3.5,3.2,2.05,3.2,3.2,2.1,3.75,3.25,1.8,3.75,3.25,1.9,3.6,3.3,2.05,3.6,3.5,2,3.75,3.25,1.95,3.6,3.2,2,37,4.1,3.73,3.52,3.28,2.14,1.98,32,1.96,1.87,1.99,1.88,13,0.5,1.92,1.86,2.05,2
F1,15/05/10,Lorient,Lille,2,1,H,1,1,D,7,11,2,5,13,12,5,8,4,3,1,0,5.75,3.8,1.6,5,3.9,1.6,5,3.75,1.6,5.4,3.7,1.55,4.5,3.5,1.62,5,3.6,1.6,5.5,3.75,1.62,6,3.8,1.57,5.5,3.6,1.62,5.5,3.5,1.62,37,5.85,5.34,3.9,3.6,1.72,1.63,24,1.73,1.66,2.27,2.13,13,0.75,2.04,2.01,1.91,1.86
F1,15/05/10,Lyon,Le Mans,2,0,H,1,0,H,28,6,6,2,12,18,12,2,0,3,0,0,1.13,7.5,19,1.1,8.75,17.5,1.14,7,15,1.12,7,14,1.14,6,13,1.1,7,19,1.14,7,21,1.13,8,19,1.11,7.5,23,1.14,6.5,15,37,1.14,1.12,10,7.56,26,18,24,1.57,1.53,2.7,2.39,11,-2,1.83,1.8,2.13,2.06
F1,15/05/10,Marseille,Grenoble,2,0,H,1,0,H,24,7,9,3,16,17,7,2,0,1,0,0,1.25,5.5,12,1.25,5.5,10,1.25,5.25,10,1.3,4.8,8.5,1.2,5.5,9,1.22,5.5,10,1.29,5.5,10,1.3,5,11,1.22,6,11,1.25,5,11,36,1.3,1.25,6,5.35,12.5,10.76,23,1.59,1.54,2.56,2.39,13,-1.5,1.83,1.78,2.16,2.1
F1,15/05/10,Nancy,Valenciennes,1,1,D,1,0,H,19,14,6,4,14,20,9,5,2,1,1,0,2.15,3.3,3.4,2.15,3.3,3.2,2.15,3.2,3.2,2.1,3.1,3.3,2.1,3,3.2,2.2,3,3.2,2.25,3.25,3.2,2.25,3.5,3,2.1,3.25,3.4,2.15,3.1,3.3,37,2.25,2.13,3.54,3.19,3.78,3.36,31,1.9,1.82,2.07,1.94,13,0,1.57,1.54,2.55,2.36
F1,15/05/10,Nice,St Etienne,1,1,D,1,0,H,5,14,1,5,18,22,7,8,1,0,0,0,2.2,3.1,3.5,2.15,3.3,3.2,2.15,3.2,3.2,2,3.2,3.4,2.1,3,3.2,2.1,3.1,3.3,2.2,3.3,3.3,2.1,3.25,3.5,2.1,3.2,3.4,2.25,3.1,3.1,38,2.25,2.15,3.34,3.18,3.6,3.32,32,2.03,1.97,1.91,1.8,13,-0.25,1.94,1.91,1.99,1.96
F1,15/05/10,Paris SG,Montpellier,1,3,A,0,1,A,9,13,1,5,18,18,6,1,1,1,0,0,2.5,3.1,2.9,2.4,3.1,2.9,2.45,3.1,2.8,2.3,3.2,2.8,2.5,3,2.6,2.3,3.1,2.88,2.5,3.2,2.8,2.5,3.33,2.75,2.38,3,3,2.5,3.1,2.7,36,2.5,2.34,3.28,3.14,3.32,2.96,31,2,1.95,1.94,1.81,17,0,1.73,1.66,2.4,2.17
F1,15/05/10,Sochaux,Auxerre,1,2,A,0,1,A,20,14,8,7,15,5,3,3,1,1,1,0,4.75,3.6,1.73,5,3.6,1.65,5,3.4,1.67,4.7,3.4,1.65,4.5,3.3,1.67,4.75,3.5,1.65,5,3.5,1.73,5,3.6,1.73,5.5,3.4,1.67,5.5,3.5,1.62,39,5.19,4.82,3.6,3.42,1.83,1.71,33,2.04,1.97,1.91,1.8,12,0,3.75,3.49,1.32,1.26
F1,15/05/10,Toulouse,Monaco,0,0,D,0,0,D,19,9,3,1,24,18,2,1,0,2,0,0,1.83,3.5,4.33,1.85,3.5,4,1.87,3.3,4,2,3.3,3.3,1.91,3.2,3.5,1.9,3.2,3.8,1.91,3.2,4.33,1.91,3.5,4,1.83,3.25,4.33,2,3.3,3.5,38,1.95,1.86,3.6,3.37,4.76,4.06,32,2.02,1.97,1.91,1.8,12,-0.5,1.89,1.86,2.05,2
