Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
SP1,29/04/12,Vallecano,Barcelona,0,7,A,0,3,A,10,19,4,8,20,7,7,9,3,1,0,0,9,5,1.33,7.75,5,1.35,7.5,5,1.35,7,4.1,1.4,7,5,1.36,8,4.8,1.35,7,5.5,1.36,8.5,5,1.36,9,5.5,1.36,7.5,5,1.36,41,9.7,8.36,5.55,4.95,1.4,1.35,28,1.47,1.39,3.05,2.87,24,1.5,1.9,1.85,2.05,1.99
SP1,29/04/12,Zaragoza,Ath Bilbao,2,0,H,1,0,H,21,8,8,3,13,11,7,6,1,2,0,0,3.2,3.4,2.2,3.1,3.4,2.2,3,3.3,2.25,2.9,3.3,2.2,3.1,3.4,2.2,3.1,3.3,2.25,3.2,3.25,2.25,2.88,3.4,2.4,3.3,3.5,2.2,3,3.25,2.3,38,3.4,3.14,3.5,3.3,2.4,2.22,35,1.91,1.79,2.05,1.99,18,0.25,2.04,1.98,1.95,1.88
SP1,01/05/12,Getafe,Santander,1,1,D,0,0,D,9,11,4,3,25,17,4,5,4,3,0,0,1.4,4.5,8,1.36,4.6,8.5,1.42,4.25,7.5,1.5,4,5.3,1.4,3.75,7,1.4,4.2,8.5,1.44,4.4,7,1.44,4.33,7.5,1.44,4.6,8.5,1.5,3.8,6.5,42,1.45,1.41,4.97,4.41,9.5,7.7,30,1.8,1.71,2.26,2.08,23,-1.25,2,1.95,1.99,1.92
SP1,01/05/12,Granada,Espanol,2,1,H,2,0,H,17,9,9,3,9,13,7,9,0,1,0,0,1.83,3.5,3.75,1.91,3.4,4,1.95,3.5,3.6,2,3.3,3.3,2,3.6,3.5,1.95,3.4,3.75,2,3.4,3.75,2,3.5,3.6,2,3.6,3.9,1.95,3.5,3.75,42,2,1.95,3.69,3.51,4.14,3.82,39,1.95,1.86,2.04,1.93,23,-0.25,1.77,1.68,2.37,2.24
SP1,01/05/12,Sp Gijon,Villarreal,2,3,A,1,2,A,22,10,5,8,19,9,9,5,5,5,0,1,2.4,3.4,2.8,2.35,3.5,2.8,2.45,3.4,2.7,2.4,3.2,2.7,2.3,3.4,2.9,2.4,3.4,2.75,2.45,3.3,2.8,2.5,3.25,2.88,2.6,3.5,2.8,2.38,3.4,2.75,42,2.65,2.48,3.5,3.33,2.95,2.81,40,2.2,2.03,1.85,1.77,25,0,1.89,1.83,2.1,2.02
SP1,02/05/12,Ath Bilbao,Real Madrid,0,3,A,0,2,A,11,18,2,10,13,20,4,8,3,5,1,0,6,4,1.53,6,4.4,1.48,5.5,4,1.55,5.5,3.9,1.5,6,4.2,1.5,5.8,4,1.533,6,3.8,1.57,6,4,1.57,6.25,4.4,1.55,6,4,1.53,42,7,5.95,4.6,4.05,1.6,1.54,28,1.52,1.44,3,2.68,25,1,2.06,1.99,1.94,1.87
SP1,02/05/12,Ath Madrid,Sociedad,1,1,D,0,0,D,13,16,1,5,14,9,6,10,2,1,1,0,1.4,4.5,7.5,1.42,4.4,7.25,1.4,4.25,8,1.4,4.1,7,1.44,4.33,7,1.4,4.5,7.5,1.44,4,8,1.44,4.5,7,1.4,4.8,8,1.44,4.2,6.5,41,1.45,1.41,4.9,4.47,8.51,7.63,30,1.67,1.59,2.5,2.28,23,-1.25,1.95,1.86,2.07,2.01
SP1,02/05/12,Barcelona,Malaga,4,1,H,2,1,H,11,11,6,3,17,14,4,1,2,2,0,0,1.2,6,15,1.2,6.5,12,1.2,6.5,12,1.22,6,9,1.22,6.5,10.5,1.2,6.5,12,1.22,6,12,1.18,7,15,1.2,7.5,17,1.2,6.5,11,40,1.22,1.19,7.88,6.76,17.04,13.49,28,1.33,1.28,4.05,3.49,24,-2,1.8,1.74,2.22,2.13
SP1,02/05/12,Mallorca,Vallecano,1,0,H,0,0,D,20,15,8,6,15,8,9,4,2,4,0,0,1.85,3.5,4.2,1.85,3.6,4,1.85,3.5,4,1.85,3.4,3.8,1.91,3.4,4,1.85,3.6,4,1.85,3.6,4,1.91,3.5,4,1.9,3.8,4.2,1.91,3.3,4,41,1.95,1.87,3.82,3.5,4.35,4.11,34,1.83,1.71,2.25,2.09,23,-0.5,1.91,1.88,2.03,1.98
SP1,02/05/12,Sevilla,Betis,1,2,A,1,1,D,12,15,3,3,18,14,9,4,3,4,1,0,1.73,3.6,4.75,1.7,3.7,4.75,1.7,3.6,4.75,1.8,3.4,4,1.73,3.6,4.8,1.7,3.6,4.8,1.73,3.5,5,1.8,3.5,4.75,1.73,4,5,1.73,3.6,4.5,41,1.8,1.73,4,3.62,5.3,4.86,31,1.8,1.69,2.3,2.11,23,-0.75,2,1.93,1.99,1.94
SP1,02/05/12,Valencia,Osasuna,4,0,H,0,0,D,23,11,9,3,8,11,17,2,1,5,0,1,1.44,4,8,1.5,4.1,6.25,1.45,4,7,1.5,3.9,5.5,1.53,4.2,5.5,1.5,4,6.5,1.5,4,7,1.5,4,7,1.5,4.3,8,1.5,4,6.5,42,1.53,1.47,4.6,4.1,8.22,7.08,37,1.77,1.67,2.25,2.16,24,-1,1.75,1.71,2.25,2.16
SP1,02/05/12,Zaragoza,Levante,1,0,H,1,0,H,12,11,5,4,15,14,2,10,5,5,0,0,2.25,3.4,3.1,2.2,3.25,3.25,2.25,3.4,3,2.3,3.3,2.75,2.38,3.4,2.88,2.3,3.3,3,2.25,3.3,3.2,2.25,3.4,3.2,2.25,3.5,3.25,2.3,3.25,3,42,2.4,2.29,3.6,3.33,3.28,3.08,38,2,1.92,1.97,1.87,24,0,1.68,1.64,2.39,2.28
SP1,05/05/12,Ath Bilbao,Getafe,0,0,D,0,0,D,16,11,1,1,11,10,8,2,1,3,0,0,1.8,3.5,4.5,1.85,3.5,4.1,1.85,3.3,4.25,1.85,3.6,3.5,1.73,3.5,4.5,1.875,3.5,4,1.95,3.1,4.33,1.91,3.6,4,1.9,3.6,4.4,1.7,3.6,4.5,41,1.95,1.85,3.6,3.46,4.5,4.18,38,1.9,1.81,2.05,1.97,19,-0.75,2.26,2.15,1.75,1.72
SP1,05/05/12,Ath Madrid,Malaga,2,1,H,0,1,A,9,13,2,4,20,14,8,5,6,2,0,0,2,3.5,3.6,1.95,3.6,3.6,1.85,3.5,4,1.9,3.4,3.6,1.91,3.6,3.75,1.909,3.5,3.8,2.1,3.2,3.6,2,3.6,3.6,2.05,3.6,3.75,1.91,3.5,3.8,41,2.1,1.97,3.6,3.45,4.1,3.68,30,1.76,1.67,2.24,2.13,19,-0.5,2.08,2.03,1.88,1.84
SP1,05/05/12,Barcelona,Espanol,4,0,H,1,0,H,14,10,6,3,13,24,5,3,4,5,0,0,1.13,8,19,1.11,9,17.5,1.14,7.5,15,1.15,6.5,12,1.17,7.5,13,1.111,7,17,1.14,7,21,1.13,8,19,1.12,10,29,1.12,8,15,41,1.17,1.12,10,8.27,29,17.68,27,1.3,1.25,4.45,3.77,20,-2.75,2.05,2,1.91,1.87
SP1,05/05/12,Granada,Real Madrid,1,2,A,1,0,H,12,14,5,3,13,14,4,6,4,4,2,0,7.5,5,1.36,8.5,5,1.33,9.5,5,1.3,7.3,4.5,1.35,9,5,1.3,9,4.75,1.333,8,4.8,1.36,8,5,1.36,9,5.4,1.36,8.5,4.75,1.33,41,9.5,8.34,5.4,4.83,1.39,1.35,29,1.45,1.39,3,2.83,23,1.5,1.9,1.82,2.09,2.02
SP1,05/05/12,Mallorca,Levante,1,0,H,0,0,D,10,7,3,2,13,5,6,5,1,3,0,0,1.91,3.4,4,1.87,3.5,4,1.9,3.5,3.8,1.9,3.4,3.6,1.95,3.5,3.5,1.909,3.4,4,1.91,3.3,4.2,1.91,3.5,4,1.9,3.75,4.3,1.95,3.5,3.6,41,1.95,1.89,3.75,3.48,4.3,3.91,36,1.85,1.77,2.1,2.02,18,-0.5,1.98,1.88,2.05,1.99
SP1,05/05/12,Osasuna,Sociedad,1,0,H,1,0,H,18,13,10,3,24,13,4,4,5,1,0,0,1.8,3.5,4.5,1.83,3.5,4.2,1.8,3.5,4.25,1.8,3.4,4,1.8,3.6,4,1.8,3.5,4.333,1.91,3.3,4.2,1.8,3.6,4.5,1.9,3.6,4.4,1.8,3.6,4,41,1.93,1.84,3.7,3.47,4.85,4.24,38,1.9,1.81,2.04,1.97,20,-0.5,1.94,1.89,2.08,1.97
SP1,05/05/12,Sevilla,Vallecano,5,2,H,2,1,H,15,13,8,3,13,10,5,5,3,5,0,0,1.7,3.6,5,1.72,3.6,4.75,1.67,3.6,5,1.65,3.6,4.4,1.62,3.75,5,1.65,3.7,5.2,1.73,3.5,5,1.8,3.75,4.33,1.75,3.8,5.2,1.62,3.75,5,40,1.8,1.69,3.85,3.69,5.5,4.91,29,1.73,1.6,2.38,2.26,19,-1,2.34,2.24,1.76,1.67
SP1,05/05/12,Sp Gijon,Betis,2,1,H,1,1,D,12,15,3,8,19,16,4,4,2,3,0,0,2.3,3.25,3.1,2.35,3.4,2.85,2.3,3.3,3,2,3.3,3.3,2.25,3.4,3,2.3,3.3,3,2.38,3.1,3.1,2.4,3.5,2.8,2.3,3.6,3.12,2.25,3.5,2.8,41,2.4,2.29,3.6,3.35,3.3,2.99,33,1.89,1.78,2.13,1.99,20,0,1.76,1.68,2.3,2.19
SP1,05/05/12,Valencia,Villarreal,1,0,H,0,0,D,17,9,7,3,16,16,8,3,5,3,0,0,1.57,4.2,4.5,1.55,4,5.75,1.53,4,6,1.55,4,4.8,1.53,4,6,1.533,4,6,1.57,3.75,6,1.57,4,6,1.6,4.2,6,1.55,4,5.5,41,1.6,1.54,4.33,3.99,6.5,5.89,30,1.75,1.67,2.25,2.13,23,-1,2.02,1.96,1.98,1.89
SP1,05/05/12,Zaragoza,Santander,2,1,H,1,1,D,29,2,8,2,17,21,12,1,3,6,0,0,1.33,5,9,1.33,4.75,9.25,1.36,4.5,8.25,1.37,4.3,7.2,1.33,5,8,1.333,4.75,9,1.36,4.8,8,1.36,4.8,9,1.33,5.25,11.5,1.36,4.5,7.5,40,1.37,1.33,5.25,4.83,11.5,9.16,29,1.75,1.69,2.22,2.1,19,-1.25,1.88,1.75,2.23,2.12
SP1,12/05/12,Betis,Barcelona,2,2,D,0,1,A,5,11,3,6,15,11,2,7,2,0,0,1,7.5,5.5,1.33,7.75,5,1.35,8,5,1.33,7.3,4.5,1.35,8.5,5,1.33,9,5.2,1.3,9,5,1.33,7.5,5.25,1.36,9,5.75,1.33,7,4.75,1.36,39,9,8.25,6.28,5.23,1.36,1.33,25,1.5,1.39,3.1,2.85,22,1.5,2.01,1.96,1.94,1.88
SP1,12/05/12,Sociedad,Valencia,1,0,H,0,0,D,13,19,6,2,14,10,7,14,2,0,0,0,2.7,3.4,2.5,2.7,3.4,2.45,2.75,3.3,2.45,2.6,3.2,2.5,2.8,3.4,2.4,2.75,3.4,2.4,2.9,3.1,2.5,2.8,3.5,2.4,2.9,3.6,2.45,2.6,3.3,2.5,39,2.95,2.81,3.63,3.33,2.54,2.45,30,1.67,1.61,2.39,2.25,22,0,2.14,2.06,1.84,1.78
SP1,13/05/12,Espanol,Sevilla,1,1,D,0,1,A,9,17,4,6,14,16,8,7,4,2,0,0,2.8,3.5,2.38,2.8,3.5,2.35,2.75,3.3,2.45,2.6,3.4,2.4,2.7,3.4,2.5,2.7,3.4,2.45,2.9,3.1,2.5,2.75,3.5,2.4,2.88,3.6,2.45,2.6,3.3,2.5,39,2.98,2.8,3.7,3.38,2.55,2.42,26,1.57,1.51,2.75,2.49,21,0,2.18,2.09,1.83,1.77
SP1,13/05/12,Getafe,Zaragoza,0,2,A,0,0,D,3,12,0,4,22,18,0,6,2,4,3,1,5.5,4,1.57,4.75,3.9,1.65,5,3.75,1.65,6,4,1.4,4.5,3.75,1.67,5,3.75,1.65,5,3.75,1.67,5,4.2,1.62,5.75,4.1,1.5,5.5,4.2,1.5,39,6,5.26,4.2,3.91,1.69,1.61,35,1.8,1.73,2.16,2.08,18,0.75,2.07,1.99,1.92,1.86
SP1,13/05/12,Levante,Ath Bilbao,3,0,H,1,0,H,12,9,4,5,3,8,4,6,1,0,0,0,1.57,4,5.5,1.57,4,5.5,1.62,3.75,5,1.55,3.9,5,1.6,4,4.8,1.6,3.8,5.5,1.67,3.75,5,1.62,4.2,5,1.65,4.2,5.5,1.62,4,4.75,39,1.67,1.61,4.25,3.94,5.69,5.23,27,1.7,1.63,2.32,2.2,20,-0.75,1.85,1.8,2.14,2.07
SP1,13/05/12,Malaga,Sp Gijon,1,0,H,0,0,D,22,6,12,1,10,24,10,1,3,5,1,0,1.3,5.5,9,1.3,5.5,8.5,1.3,5.25,8.5,1.3,5.5,7,1.36,5,7.5,1.3,5.5,8.5,1.33,5,9,1.33,5.25,9,1.3,6,10,1.29,5,9,39,1.36,1.3,6.03,5.43,10.28,8.73,29,1.5,1.39,3.1,2.85,15,-1.5,1.88,1.83,2.08,2.01
SP1,13/05/12,Real Madrid,Mallorca,4,1,H,2,0,H,23,11,12,5,7,16,8,6,0,1,0,0,1.2,7,11,1.2,6.5,12,1.2,6.5,11,1.2,5.5,12,1.2,6.5,12,1.181,7,12,1.22,6,12,1.2,6.5,13,1.2,8,13,1.2,6.5,10,39,1.22,1.2,8.39,6.97,13.6,11.56,25,1.27,1.23,4.33,3.88,19,-2,1.84,1.81,2.13,2.07
SP1,13/05/12,Santander,Osasuna,2,4,A,1,0,H,7,27,2,13,11,9,0,9,0,2,0,0,6,4,1.53,5,4.1,1.6,5.25,4,1.57,5.3,4,1.5,5,4,1.62,5.5,3.75,1.6,5.5,3.75,1.62,5.5,4,1.57,5.75,4,1.62,5,4,1.57,39,6,5.41,4.3,3.97,1.64,1.59,29,1.8,1.69,2.25,2.11,15,1,1.8,1.72,2.29,2.16
SP1,13/05/12,Vallecano,Granada,1,0,H,0,0,D,18,12,2,5,19,14,9,6,3,4,0,0,1.83,3.5,4.33,1.8,3.45,4.4,1.83,3.4,4.25,1.9,3.3,3.7,1.9,3.5,4,1.8,3.5,4.333,1.83,3.4,4.5,1.83,3.6,4.33,1.83,3.6,4.8,1.83,3.3,4.2,39,1.9,1.82,3.69,3.48,4.96,4.36,26,1.68,1.62,2.4,2.23,18,-0.5,1.86,1.8,2.12,2.07
SP1,13/05/12,Villarreal,Ath Madrid,0,1,A,0,0,D,10,11,1,4,9,18,6,4,2,2,0,0,2.3,3.4,3,2.3,3.4,2.95,2.3,3.4,2.85,2.2,3.4,2.8,2.38,3.4,2.88,2.3,3.4,2.9,2.3,3.3,3.1,2.38,3.4,2.88,2.3,3.5,3.25,2.38,3.3,2.8,39,2.38,2.31,3.57,3.36,3.26,2.99,35,1.9,1.82,2.1,1.97,21,0,1.67,1.63,2.4,2.29
